time_s,raw_adc,centered_adc,filtered_100hz_adc
22.474,15.0,-0.003284329058493185,6.487580642442726e-09
22.475,15.0,-0.003284329058493185,2.791030382629898e-07
22.476,15.0,-0.003284329058493185,2.4691334588142306e-07
22.477,15.0,-0.003284329058493185,5.535290729087228e-08
22.478,15.0,-0.003284329058493185,-6.307186675903747e-08
22.479,15.0,-0.003284329058493185,6.039473456898818e-08
22.48,15.0,-0.003284329058493185,4.187491123056261e-07
22.481,15.0,-0.003284329058493185,8.185228659783705e-07
22.482,15.0,-0.003284329058493185,9.79362605372399e-07
22.483,15.0,-0.003284329058493185,6.939711051675023e-07
22.484,15.0,-0.003284329058493185,-3.5768131616019764e-08
22.485,15.0,-0.003284329058493185,-9.622768947485373e-07
22.486,15.0,-0.003284329058493185,-1.6833421229771037e-06
22.487,15.0,-0.003284329058493185,-1.8245039795073198e-06
22.488,15.0,-0.003284329058493185,-1.227732308857688e-06
22.489,15.0,-0.003284329058493185,-5.288240899249669e-08
22.49,15.0,-0.003284329058493185,1.2641274610687222e-06
22.491,15.0,-0.003284329058493185,2.18594588267169e-06
22.492,15.0,-0.003284329058493185,2.3066184365094743e-06
22.493,15.0,-0.003284329058493185,1.5373077687245576e-06
22.494,15.0,-0.003284329058493185,1.5788817027550437e-07
22.495,15.0,-0.003284329058493185,-1.2929475382497326e-06
22.496,15.0,-0.003284329058493185,-2.2428868579384014e-06
22.497,15.0,-0.003284329058493185,-2.32724404041791e-06
22.498,15.0,-0.003284329058493185,-1.5393265920309088e-06
22.499,15.0,-0.003284329058493185,-2.243838800610703e-07
22.5,15.0,-0.003284329058493185,1.0773174450348077e-06
22.501,15.0,-0.003284329058493185,1.8651320942300227e-06
22.502,15.0,-0.003284329058493185,1.8843073795425063e-06
22.503,15.0,-0.003284329058493185,1.2141616688086522e-06
22.504,15.0,-0.003284329058493185,2.0536762960435832e-07
22.505,15.0,-0.003284329058493185,-6.965025448332163e-07
22.506,15.0,-0.003284329058493185,-1.1540108774089596e-06
22.507,15.0,-0.003284329058493185,-1.0729872442896908e-06
22.508,15.0,-0.003284329058493185,-6.125434334248959e-07
22.509,15.0,-0.003284329058493185,-7.525481369876976e-08
22.51,15.0,-0.003284329058493185,2.6024144904427893e-07
22.511,15.0,-0.003284329058493185,2.7774708710062167e-07
22.512,15.0,-0.003284329058493185,6.566563921817807e-08
22.513,15.0,-0.003284329058493185,-1.5305244112954546e-07
22.514,15.0,-0.003284329058493185,-1.6137414125897115e-07
22.515,15.0,-0.003284329058493185,1.1779840071581393e-07
22.516,15.0,-0.003284329058493185,5.662940804846423e-07
22.517,15.0,-0.003284329058493185,9.248672218645955e-07
22.518,15.0,-0.003284329058493185,9.307113193373792e-07
22.519,15.0,-0.003284329058493185,4.680967079658581e-07
22.52,15.0,-0.003284329058493185,-3.468721207164631e-07
22.521,15.0,-0.003284329058493185,-1.1953762481730976e-06
22.522,15.0,-0.003284329058493185,-1.6910993117981752e-06
22.523,15.0,-0.003284329058493185,-1.5605195152071445e-06
22.524,15.0,-0.003284329058493185,-7.827326386380166e-07
22.525,15.0,-0.003284329058493185,3.8022598552141903e-07
22.526,15.0,-0.003284329058493185,1.4815603172225432e-06
22.527,15.0,-0.003284329058493185,2.075506354077488e-06
22.528,15.0,-0.003284329058493185,1.9084945865408624e-06
22.529,15.0,-0.003284329058493185,1.0301119582654903e-06
22.53,15.0,-0.003284329058493185,-2.2558470804908423e-07
22.531,15.0,-0.003284329058493185,-1.3794051091739658e-06
22.532,15.0,-0.003284329058493185,-2.0045378887868066e-06
22.533,15.0,-0.003284329058493185,-1.8956967651562311e-06
22.534,15.0,-0.003284329058493185,-1.1388774795545196e-06
22.535,15.0,-0.003284329058493185,-5.736899720012938e-08
22.536,15.0,-0.003284329058493185,9.350438081931278e-07
22.537,15.0,-0.003284329058493185,1.5043887087460703e-06
22.538,15.0,-0.003284329058493185,1.516131481607257e-06
22.539,15.0,-0.003284329058493185,1.0586546351392516e-06
22.54,15.0,-0.003284329058493185,3.720122379167452e-07
22.541,15.0,-0.003284329058493185,-2.7457047711412804e-07
22.542,15.0,-0.003284329058493185,-6.949851282019508e-07
22.543,15.0,-0.003284329058493185,-8.393809270897947e-07
22.544,15.0,-0.003284329058493185,-7.73696365286462e-07
22.545,15.0,-0.003284329058493185,-6.089328847657723e-07
22.546,15.0,-0.003284329058493185,-4.257444187578618e-07
22.547,15.0,-0.003284329058493185,-2.3663877016872197e-07
22.548,15.0,-0.003284329058493185,-2.8480961147168183e-09
22.549,15.0,-0.003284329058493185,3.097478698270703e-07
22.55,15.0,-0.003284329058493185,6.73715496417861e-07
22.551,15.0,-0.003284329058493185,9.808181891508168e-07
22.552,15.0,-0.003284329058493185,1.0778606111165425e-06
22.553,15.0,-0.003284329058493185,8.43598320568235e-07
22.554,15.0,-0.003284329058493185,2.6774479803842933e-07
22.555,15.0,-0.003284329058493185,-5.11936702895975e-07
22.556,15.0,-0.003284329058493185,-1.2404544061465473e-06
22.557,15.0,-0.003284329058493185,-1.6378374109009123e-06
22.558,15.0,-0.003284329058493185,-1.515352180313115e-06
22.559,15.0,-0.003284329058493185,-8.641231463741807e-07
22.56,15.0,-0.003284329058493185,1.2544952813227032e-07
22.561,15.0,-0.003284329058493185,1.1254993802677248e-06
22.562,15.0,-0.003284329058493185,1.7902940358354067e-06
22.563,15.0,-0.003284329058493185,1.8851679169444647e-06
22.564,15.0,-0.003284329058493185,1.372843616899469e-06
22.565,15.0,-0.003284329058493185,4.2411476372087223e-07
22.566,15.0,-0.003284329058493185,-6.481391512380002e-07
22.567,15.0,-0.003284329058493185,-1.502206193240557e-06
22.568,15.0,-0.003284329058493185,-1.8827083532682885e-06
22.569,15.0,-0.003284329058493185,-1.6962375165236462e-06
22.57,15.0,-0.003284329058493185,-1.0258934089193215e-06
22.571,15.0,-0.003284329058493185,-8.854636202293324e-08
22.572,15.0,-0.003284329058493185,8.418646091843471e-07
22.573,15.0,-0.003284329058493185,1.515067196601174e-06
22.574,15.0,-0.003284329058493185,1.765445255790349e-06
22.575,15.0,-0.003284329058493185,1.5424987232984002e-06
22.576,15.0,-0.003284329058493185,9.120792373429707e-07
22.577,15.0,-0.003284329058493185,3.5704524386042434e-08
22.578,15.0,-0.003284329058493185,-8.650994342100921e-07
22.579,15.0,-0.003284329058493185,-1.5553120266725617e-06
22.58,15.0,-0.003284329058493185,-1.840186481322415e-06
22.581,15.0,-0.003284329058493185,-1.6187149400771067e-06
22.582,15.0,-0.003284329058493185,-9.229933204931066e-07
22.583,15.0,-0.003284329058493185,7.351216302633678e-08
22.584,15.0,-0.003284329058493185,1.090983910655214e-06
22.585,15.0,-0.003284329058493185,1.8199560949933618e-06
22.586,15.0,-0.003284329058493185,2.0199717020982763e-06
22.587,15.0,-0.003284329058493185,1.6065645967661677e-06
22.588,15.0,-0.003284329058493185,6.914966468166061e-07
22.589,15.0,-0.003284329058493185,-4.4461425482162607e-07
22.59,15.0,-0.003284329058493185,-1.442625986426639e-06
22.591,15.0,-0.003284329058493185,-1.9872585636336253e-06
22.592,15.0,-0.003284329058493185,-1.9156898581633977e-06
22.593,15.0,-0.003284329058493185,-1.2705235933105186e-06
22.594,15.0,-0.003284329058493185,-2.773665707673813e-07
22.595,15.0,-0.003284329058493185,7.420326770467128e-07
22.596,15.0,-0.003284329058493185,1.4844901468325707e-06
22.597,15.0,-0.003284329058493185,1.7622398883715816e-06
22.598,15.0,-0.003284329058493185,1.5473005484892152e-06
22.599,15.0,-0.003284329058493185,9.539819722605754e-07
22.6,15.0,-0.003284329058493185,1.7706955370653562e-07
22.601,15.0,-0.003284329058493185,-5.810127418131849e-07
22.602,15.0,-0.003284329058493185,-1.1627625442611307e-06
22.603,15.0,-0.003284329058493185,-1.4735891862070626e-06
22.604,15.0,-0.003284329058493185,-1.4725080438752058e-06
22.605,15.0,-0.003284329058493185,-1.1565838019290205e-06
22.606,15.0,-0.003284329058493185,-5.586441700906892e-07
22.607,15.0,-0.003284329058493185,2.37483984468635e-07
22.608,15.0,-0.003284329058493185,1.0791423916949805e-06
22.609,15.0,-0.003284329058493185,1.7497254843913865e-06
22.61,15.0,-0.003284329058493185,2.014922398911445e-06
22.611,15.0,-0.003284329058493185,1.7066253904657456e-06
22.612,15.0,-0.003284329058493185,8.140016273289711e-07
22.613,15.0,-0.003284329058493185,-4.6448343821844177e-07
22.614,15.0,-0.003284329058493185,-1.747296272621025e-06
22.615,15.0,-0.003284329058493185,-2.5831736319528827e-06
22.616,15.0,-0.003284329058493185,-2.618834372327554e-06
22.617,15.0,-0.003284329058493185,-1.755422625307289e-06
22.618,15.0,-0.003284329058493185,-2.2198247002833526e-07
22.619,15.0,-0.003284329058493185,1.4781418047277463e-06
22.62,15.0,-0.003284329058493185,2.7400838192036357e-06
22.621,15.0,-0.003284329058493185,3.087345589003483e-06
22.622,15.0,-0.003284329058493185,2.3658026108689773e-06
22.623,15.0,-0.003284329058493185,8.175416324616952e-07
22.624,15.0,-0.003284329058493185,-1.0025722737154517e-06
22.625,15.0,-0.003284329058493185,-2.438404588333549e-06
22.626,15.0,-0.003284329058493185,-2.9868273986505963e-06
22.627,15.0,-0.003284329058493185,-2.489385760348216e-06
22.628,15.0,-0.003284329058493185,-1.1820419556984463e-06
22.629,15.0,-0.003284329058493185,4.150618160024086e-07
22.63,15.0,-0.003284329058493185,1.7168134193310115e-06
22.631,15.0,-0.003284329058493185,2.3046897011774436e-06
22.632,15.0,-0.003284329058493185,2.0724124039571003e-06
22.633,15.0,-0.003284329058493185,1.2298708411262065e-06
22.634,15.0,-0.003284329058493185,1.7547812012029585e-07
22.635,15.0,-0.003284329058493185,-6.945548047260398e-07
22.636,15.0,-0.003284329058493185,-1.1479741023423613e-06
